Geneid,Chr,Start,End,Strand,Length,TSS,Length,genebody,TSS per kb,gb per kb,Pause index
FBgn0028689,2R,14752660,14753160,-,501,131,1745,818,261.477046,468.767908,0.55779639
FBgn0037657,3R,9038510,9039010,+,501,108,2590,1001,215.568862,386.486486,0.55776559
FBgn0051897,2L,8442197,8442697,+,501,14,2369,119,27.9441118,50.2321655,0.55629917
FBgn0031294,2L,1047803,1048303,-,501,2,38676,278,3.99201597,7.18792016,0.55537845
FBgn0033921,2R,14302103,14302603,-,501,2,1251,9,3.99201597,7.1942446,0.55489022
FBgn0030191,X,10331568,10332068,-,501,16,659,38,31.9361277,57.6631259,0.55383969
FBgn0034958,2R,24022048,24022548,-,501,35,1401,177,69.8602794,126.33833,0.55296187
FBgn0033203,2R,7661605,7662105,+,501,4,554,8,7.98403194,14.4404332,0.55289421
FBgn0033437,2R,9610040,9610540,-,501,10,1163,42,19.9600798,36.1134996,0.55270412
FBgn0050371,2R,8269084,8269584,-,501,2,692,5,3.99201597,7.22543353,0.55249501
FBgn0043069,3R,16988564,16989064,+,501,25,606,55,49.9001996,90.7590759,0.54980947
FBgn0015602,2R,14770219,14770719,+,501,247,1162,1044,493.013972,898.450947,0.54873777
FBgn0037164,3L,22465369,22465869,+,501,13,1458,69,25.9481038,47.3251029,0.54829471
FBgn0267618,3L,21643952,21644452,-,501,10,549,20,19.9600798,36.4298725,0.54790419
FBgn0033615,2R,11301666,11302166,+,501,50,2692,492,99.8003992,182.763744,0.54606235
FBgn0035360,3L,2647798,2648298,+,501,30,1158,127,59.8802395,109.671848,0.54599462
FBgn0031837,2L,6621450,6621950,-,501,17,3567,222,33.9321357,62.2371741,0.54520688
FBgn0041710,3R,12992951,12993451,-,501,21,753,58,41.9161677,77.0252324,0.54418749
FBgn0027608,3R,5780826,5781326,-,501,37,21397,2905,73.8522954,135.766696,0.54396474
FBgn0000114,2L,12174754,12175254,+,501,20,137435,10094,39.9201597,73.4456288,0.5435335
FBgn0038309,3R,15248887,15249387,-,501,31,975,111,61.8762475,113.846154,0.54350758
FBgn0031585,2L,4149029,4149529,+,501,5,925,17,9.98003992,18.3783784,0.54303158
FBgn0037101,3L,21565176,21565676,+,501,5,1360,25,9.98003992,18.3823529,0.54291417
FBgn0038165,3R,13674292,13674792,-,501,19,6497,454,37.9241517,69.8784054,0.54271633
FBgn0034408,2R,18878141,18878641,+,501,19,80110,5600,37.9241517,69.9038822,0.54251853
FBgn0003720,3R,30852065,30852565,+,501,1,1086,4,1.99600798,3.68324125,0.54191617
FBgn0034477,2R,19880670,19881170,-,501,2,1085,8,3.99201597,7.37327189,0.54141717
FBgn0039682,3R,29689061,29689561,-,501,2,2576,19,3.99201597,7.3757764,0.54123332
FBgn0033519,2R,10423400,10423900,-,501,4,2237,33,7.98403194,14.7518999,0.54122059
FBgn0004959,X,18685516,18686016,+,501,72,1668,443,143.712575,265.58753,0.54111191
FBgn0031774,2L,6065747,6066247,+,501,28,639,66,55.8882236,103.286385,0.54109962
FBgn0260971,X,4840583,4841083,+,501,2,64743,478,3.99201597,7.38303755,0.54070102
FBgn0032439,2L,12646106,12646606,-,501,1,34840,129,1.99600798,3.70264064,0.53907688
FBgn0052698,X,9782973,9783473,+,501,3,71227,792,5.98802395,11.1193789,0.53852144
FBgn0032085,2L,8991485,8991985,+,501,3,898,10,5.98802395,11.1358575,0.53772455
FBgn0042105,3R,7787673,7788173,-,501,5,754,14,9.98003992,18.5676393,0.53749644
FBgn0266246,3R,12335674,12336174,+,501,4,2352,35,7.98403194,14.8809524,0.53652695
FBgn0030259,X,11059369,11059869,-,501,1,1075,4,1.99600798,3.72093023,0.53642715
FBgn0024998,X,2713710,2714210,-,501,33,1205,148,65.8682635,122.821577,0.53629228
FBgn0037908,3R,11499734,11500234,+,501,2,4968,37,3.99201597,7.44766506,0.53600906
FBgn0037147,3L,22028075,22028575,-,501,52,1096,213,103.792415,194.343066,0.53406801
FBgn0259481,3L,11561983,11562483,-,501,48,38477,6906,95.8083832,179.483847,0.53379947
FBgn0011244,2L,728112,728612,+,501,2,1203,9,3.99201597,7.48129676,0.53359947
FBgn0028515,2L,16257438,16257938,+,501,92,824,284,183.632735,344.660194,0.53279357
FBgn0250816,3L,23554343,23554843,+,501,14,134048,7036,27.9441118,52.4886608,0.53238378
FBgn0040684,3R,5138739,5139239,-,501,2,933,7,3.99201597,7.50267953,0.5320787
FBgn0085391,3R,28026365,28026865,+,501,5,63126,1186,9.98003992,18.7878212,0.5311973
FBgn0030465,X,13285457,13285957,+,501,30,1035,117,59.8802395,113.043478,0.52970981
FBgn0032612,2L,16834252,16834752,-,501,19,1438,103,37.9241517,71.6272601,0.52946534
FBgn0034627,2R,21385971,21386471,-,501,19,670,48,37.9241517,71.641791,0.52935795
FBgn0026755,2L,6224798,6225298,+,501,1,795,3,1.99600798,3.77358491,0.52894212
FBgn0030167,X,9980314,9980814,-,501,3,1412,16,5.98802395,11.3314448,0.52844311
FBgn0041605,3R,4279971,4280471,+,501,14,23384,1237,27.9441118,52.8994184,0.52824989
FBgn0050177,2R,23801292,23801792,+,501,8,529,16,15.9680639,30.2457467,0.52794411
FBgn0034687,2R,22071036,22071536,-,501,24,562,51,47.9041916,90.747331,0.52788541
FBgn0022355,X,18386834,18387334,+,501,5,2261,43,9.98003992,19.0181336,0.52476442
FBgn0004228,3L,15519342,15519842,-,501,11,1169,49,21.9560878,41.9161677,0.52380952
FBgn0031004,X,19247000,19247500,-,501,6,1093,25,11.9760479,22.8728271,0.52359281
FBgn0023215,X,3671551,3672051,+,501,39,28872,4315,77.8443114,149.452757,0.52086233
FBgn0036677,3L,16927184,16927684,-,501,9,2521,87,17.9640719,34.510115,0.52054512
FBgn0039137,3R,23992666,23993166,-,501,20,3111,239,39.9201597,76.8241723,0.5196302
FBgn0051709,2L,9579388,9579888,-,501,1,519,2,1.99600798,3.85356455,0.51796407
FBgn0035086,2R,24948395,24948895,+,501,4,6033,93,7.98403194,15.4152163,0.51793188
FBgn0031999,2L,8205921,8206421,+,501,15,2467,143,29.9401198,57.9651398,0.51651941
FBgn0031034,X,19592359,19592859,+,501,2,1940,15,3.99201597,7.73195876,0.51630073
FBgn0037376,3R,5789134,5789634,-,501,75,1048,304,149.700599,290.076336,0.51607312
FBgn0033983,2R,14934611,14935111,-,501,11,4159,177,21.9560878,42.5583073,0.51590604
FBgn0032788,2L,19484680,19485180,+,501,3,603,7,5.98802395,11.6086235,0.51582549
FBgn0037902,3R,11435600,11436100,+,501,46,674,120,91.8163673,178.041543,0.51570193
FBgn0037275,3R,4780052,4780552,-,501,5,1806,35,9.98003992,19.379845,0.51497006
FBgn0004687,X,5622289,5622789,-,501,77,2404,718,153.692615,298.668885,0.51459199
FBgn0032967,2L,21906039,21906539,+,501,2,1031,8,3.99201597,7.75945684,0.51447106
FBgn0034513,2R,20536328,20536828,+,501,3,687,8,5.98802395,11.6448326,0.51422156
FBgn0030511,X,13682702,13683202,+,501,24,665,62,47.9041916,93.2330827,0.51381109
FBgn0002872,3L,1947225,1947725,-,501,25,3742,364,49.9001996,97.2741849,0.51298502
FBgn0035718,3L,6932676,6933176,+,501,4,899,14,7.98403194,15.5728587,0.51268891
FBgn0085786,2R,3525797,3526297,-,501,5,512,10,9.98003992,19.53125,0.51097804
FBgn0003517,X,1483163,1483663,-,501,388,617,936,774.451098,1517.01783,0.5105089
FBgn0260995,2R,3066249,3066749,+,501,5,123513,2415,9.98003992,19.5525977,0.51042015
FBgn0027084,X,9608634,9609134,-,501,43,1522,256,85.8283433,168.199737,0.51027632
FBgn0265578,2L,16342074,16342574,-,501,43,933,157,85.8283433,168.274384,0.51004996
FBgn0039632,3R,29062725,29063225,-,501,31,2704,329,61.8762475,121.671598,0.50855129
FBgn0031264,2L,563569,564069,-,501,7,2252,62,13.9720559,27.5310835,0.50750113
FBgn0039140,3R,24038597,24039097,-,501,106,3486,1455,211.576846,417.383821,0.50691195
FBgn0042711,3R,26448829,26449329,+,501,1,507,2,1.99600798,3.94477318,0.50598802
FBgn0004862,3R,21388630,21389130,+,501,4,570,9,7.98403194,15.7894737,0.50565536
FBgn0042101,3R,7798521,7799021,-,501,4,694,11,7.98403194,15.8501441,0.50371983
FBgn0052813,X,1380664,1381164,+,501,136,10930,5891,271.457086,538.975297,0.50365404
FBgn0033362,2R,9013276,9013776,-,501,2,5293,42,3.99201597,7.9350085,0.50308906
FBgn0051065,3R,27162874,27163374,+,501,13,1008,52,25.9481038,51.5873016,0.50299401
FBgn0026565,3R,6644184,6644684,-,501,3,1173,14,5.98802395,11.9352089,0.50171086
FBgn0039656,3R,29238473,29238973,-,501,5,2402,48,9.98003992,19.9833472,0.49941783
FBgn0266045,2R,24324777,24325277,+,501,1,4251,17,1.99600798,3.99905904,0.49911941
FBgn0037750,3R,9774169,9774669,-,501,12,1625,78,23.9520958,48,0.499002
FBgn0041706,2R,24114148,24114648,+,501,20,962,77,39.9201597,80.04158,0.49874277
FBgn0035101,3L,152634,153134,+,501,13,20634,1074,25.9481038,52.0500145,0.49852251
FBgn0033294,2R,8458565,8459065,+,501,7,1070,30,13.9720559,28.0373832,0.49833666
FBgn0085374,2L,6622862,6623362,+,501,2,1248,10,3.99201597,8.01282051,0.49820359
FBgn0033499,2R,10247564,10248064,+,501,46,591,109,91.8163673,184.433164,0.49783003
FBgn0037772,3R,9996913,9997413,+,501,11,2152,95,21.9560878,44.1449814,0.49736317
FBgn0031208,2L,7279,7779,+,501,102,956,392,203.592814,410.041841,0.49651717
FBgn0032473,2L,13160277,13160777,+,501,22,1627,144,43.9121756,88.5064536,0.4961466
FBgn0032649,2L,17531984,17532484,-,501,4,1924,31,7.98403194,16.1122661,0.49552508
FBgn0046113,2L,913836,914336,+,501,2,2720,22,3.99201597,8.08823529,0.49355834
FBgn0033942,2R,14514961,14515461,-,501,13,1653,87,25.9481038,52.6315789,0.49301397
FBgn0038167,3R,13676299,13676799,+,501,27,1882,206,53.8922156,109.458023,0.4923551
FBgn0265001,2L,9770746,9771246,-,501,7,4640,132,13.9720559,28.4482759,0.49113893
FBgn0058470,3L,23986160,23986660,-,501,5,145551,2958,9.98003992,20.3227735,0.49107667
FBgn0042126,2L,12033940,12034440,+,501,41,942,157,81.8363273,166.666667,0.49101796
FBgn0034920,2R,23886723,23887223,+,501,11,805,36,21.9560878,44.7204969,0.49096252
FBgn0027497,3R,5742260,5742760,+,501,42,3629,622,83.8323353,171.397079,0.48911181
FBgn0038642,3R,18692469,18692969,-,501,2,4164,34,3.99201597,8.16522574,0.48890454
FBgn0261931,X,9608696,9609196,+,501,20,13298,1087,39.9201597,81.7416153,0.48837009
FBgn0039728,3R,29983176,29983676,+,501,2,6360,52,3.99201597,8.17610063,0.48825426
FBgn0035612,3L,5550909,5551409,-,501,13,11749,625,25.9481038,53.1960167,0.48778283
FBgn0035857,3L,8211640,8212140,+,501,4,733,12,7.98403194,16.3710778,0.48769128
FBgn0036567,3L,16097243,16097743,-,501,38,726,113,75.8483034,155.647383,0.48730857
FBgn0270925,3R,20013622,20014122,+,501,6,3377,83,11.9760479,24.5780278,0.48726643
FBgn0031174,X,21323796,21324296,+,501,34,3105,433,67.8642715,139.452496,0.48664795
FBgn0027291,X,19521560,19522060,-,501,80,2383,783,159.680639,328.577423,0.48597569
FBgn0261928,3R,10225440,10225940,+,501,4,24588,404,7.98403194,16.4307792,0.48591925
FBgn0032636,2L,17433612,17434112,+,501,28,939,108,55.8882236,115.015974,0.48591705
FBgn0029755,X,5317159,5317659,+,501,33,663,90,65.8682635,135.746606,0.48522954
FBgn0039664,3R,29489218,29489718,+,501,106,916,401,211.576846,437.772926,0.48330272
FBgn0039257,3R,24984134,24984634,+,501,2,37484,310,3.99201597,8.27019528,0.48269912
FBgn0027546,X,6000547,6001047,-,501,2,2290,19,3.99201597,8.29694323,0.48114298
FBgn0028704,2L,9746245,9746745,-,501,3,33984,423,5.98802395,12.4470339,0.48108039
FBgn0267164,X,11094893,11095393,-,501,58,4913,1183,115.768463,240.789742,0.48078653
FBgn0029993,X,8075627,8076127,+,501,3,1364,17,5.98802395,12.4633431,0.48045086
FBgn0083950,3R,10972131,10972631,+,501,2,76795,639,3.99201597,8.32085422,0.47976035
FBgn0260743,3R,11967458,11967958,+,501,12,2979,149,23.9520958,50.0167842,0.47888116
FBgn0259683,2L,22214126,22214626,-,501,23,23851,2287,45.9081836,95.8869649,0.47877398
FBgn0039306,3R,25265594,25266094,+,501,37,914,141,73.8522954,154.266958,0.47873048
FBgn0004369,3R,29377396,29377896,+,501,15,108486,6799,29.9401198,62.6716811,0.47772964
FBgn0037217,3R,4215064,4215564,-,501,24,9822,986,47.9041916,100.386887,0.47719571
FBgn0001257,3L,4235897,4236397,-,501,15,11142,700,29.9401198,62.8253455,0.47656116
FBgn0035577,3L,4833341,4833841,-,501,9,3500,132,17.9640719,37.7142857,0.47632009
FBgn0029879,X,6596838,6597338,+,501,56,1612,379,111.776447,235.111663,0.47541856
FBgn0260742,3R,11967441,11967941,-,501,34,2018,289,67.8642715,143.2111,0.47387578
FBgn0033900,2R,14161012,14161512,-,501,49,1167,241,97.8043912,206.512425,0.47360052
FBgn0032913,2L,21089125,21089625,+,501,11,625,29,21.9560878,46.4,0.47319155
FBgn0034908,2R,23808986,23809486,+,501,39,1163,192,77.8443114,165.090284,0.4715257
FBgn0085415,2R,18062165,18062665,+,501,2,30214,256,3.99201597,8.47289336,0.47115145
FBgn0261534,2L,14351263,14351763,-,501,3,1494,19,5.98802395,12.7175368,0.47084778
FBgn0032169,2L,9954075,9954575,+,501,31,852,112,61.8762475,131.455399,0.47070145
FBgn0032055,2L,8519440,8519940,+,501,16,1120,76,31.9361277,67.8571429,0.47063767
FBgn0036660,3L,16779486,16779986,-,501,187,2206,1751,373.253493,793.744334,0.47024398
FBgn0033979,2R,14877536,14878036,+,501,19,967,78,37.9241517,80.6618407,0.47016224
FBgn0016041,X,7736643,7737143,+,501,82,2086,727,163.672655,348.513902,0.4696302
FBgn0041105,3R,10070867,10071367,+,501,2,1645,14,3.99201597,8.5106383,0.46906188
FBgn0260499,2R,11442255,11442755,+,501,2,8100,69,3.99201597,8.51851852,0.46862796
FBgn0002021,2L,19051362,19051862,-,501,46,770,151,91.8163673,196.103896,0.46820267
FBgn0034923,2R,23894737,23895237,-,501,29,922,114,57.8842315,123.644252,0.46815142
FBgn0027836,2R,18172357,18172857,-,501,175,3195,2384,349.301397,746.165884,0.46812834
FBgn0039617,3R,28970122,28970622,-,501,3,44369,569,5.98802395,12.8242692,0.46692906
FBgn0029067,X,21323759,21324259,-,501,19,3219,262,37.9241517,81.3917366,0.46594597
FBgn0038057,3R,12460164,12460664,+,501,13,1005,56,25.9481038,55.721393,0.46567579
FBgn0038921,3R,22014447,22014947,+,501,14,516,31,27.9441118,60.0775194,0.46513425
FBgn0052183,3L,17689765,17690265,+,501,6,57825,1489,11.9760479,25.7501081,0.46508729
FBgn0250820,3R,21138020,21138520,+,501,58,1096,273,115.768463,249.087591,0.46477009
FBgn0033031,2R,5668133,5668633,+,501,5,604,13,9.98003992,21.5231788,0.46368801
FBgn0038734,3R,19783272,19783772,+,501,3,998,13,5.98802395,13.0260521,0.45969599
FBgn0031547,2L,3523806,3524306,-,501,6,536,14,11.9760479,26.119403,0.45851155
FBgn0052572,X,16720933,16721433,+,501,28,4766,581,55.8882236,121.905162,0.45845658
FBgn0035430,3L,3291209,3291709,+,501,2,6542,57,3.99201597,8.71293183,0.45817138
FBgn0037715,3R,9573961,9574461,-,501,201,1301,1140,401.197605,876.249039,0.45785797
FBgn0265276,3R,11778878,11779378,-,501,42,13091,2397,83.8323353,183.102895,0.45784276
FBgn0038507,3R,17410858,17411358,+,501,2,573,5,3.99201597,8.72600349,0.45748503
FBgn0034928,2R,23903500,23904000,+,501,48,520,109,95.8083832,209.615385,0.45706752
FBgn0033234,2R,7926403,7926903,+,501,13,2270,129,25.9481038,56.8281938,0.45660617
FBgn0038681,3R,19134908,19135408,+,501,7,979,30,13.9720559,30.6435138,0.45595476
FBgn0000352,2R,7386865,7387365,-,501,19,3940,328,37.9241517,83.248731,0.45555231
FBgn0000047,3R,15439719,15440219,+,501,10,1209,53,19.9600798,43.8378825,0.45531578
FBgn0028895,2L,16299693,16300193,+,501,31,823,112,61.8762475,136.087485,0.45467993
FBgn0039730,3R,29994981,29995481,-,501,34,757,113,67.8642715,149.273448,0.45463056
FBgn0010240,X,15924855,15925355,+,501,9,2425,96,17.9640719,39.5876289,0.45377994
FBgn0037934,3R,11684092,11684592,-,501,11,2371,115,21.9560878,48.5027415,0.45267725
FBgn0264467,3L,20317033,20317533,-,501,14,1150,71,27.9441118,61.7391304,0.45261589
FBgn0035233,3L,1557978,1558478,+,501,77,636,216,153.692615,339.622642,0.45253937
FBgn0040805,3L,15495299,15495799,-,501,1,1586,7,1.99600798,4.41361917,0.45223838
FBgn0035776,3L,7387664,7388164,-,501,20,1267,112,39.9201597,88.3977901,0.45159681
FBgn0039595,3R,28744532,28745032,-,501,2,6674,59,3.99201597,8.8402757,0.45157143
FBgn0025709,2R,9078471,9078971,+,501,60,2654,706,119.760479,266.013564,0.45020441
FBgn0028872,2L,14031289,14031789,-,501,3,1278,17,5.98802395,13.3020344,0.45015851
FBgn0267132,3R,31490828,31491328,+,501,3,601,8,5.98802395,13.3111481,0.4498503
FBgn0085250,2R,10199461,10199961,-,501,3,1576,21,5.98802395,13.3248731,0.44938694
FBgn0000351,2L,6676385,6676885,-,501,29,954,123,57.8842315,128.930818,0.44895575
FBgn0011640,3L,7339016,7339516,+,501,78,1628,565,155.688623,347.051597,0.44860368
FBgn0031451,2L,2744684,2745184,-,501,14,560,35,27.9441118,62.5,0.44710579
FBgn0266901,2L,20484149,20484649,+,501,5,2150,48,9.98003992,22.3255814,0.44702262
FBgn0030746,X,16404872,16405372,-,501,5,4341,97,9.98003992,22.3450818,0.44663251
FBgn0260766,3R,6374225,6374725,+,501,10,1874,84,19.9600798,44.8239061,0.44529988
FBgn0036899,3L,19663854,19664354,-,501,18,12599,1020,35.9281437,80.9588063,0.44378302
FBgn0021768,3L,16804744,16805244,+,501,21,13539,1282,41.9161677,94.6894158,0.44267004
FBgn0038082,3R,12739392,12739892,+,501,2,776,7,3.99201597,9.02061856,0.44254348
FBgn0034976,2R,24114042,24114542,-,501,12,6206,336,23.9520958,54.1411537,0.44240091
FBgn0039896,4,227672,228172,+,501,5,1507,34,9.98003992,22.5613802,0.44235059
FBgn0031907,2L,7401085,7401585,+,501,5,2393,54,9.98003992,22.565817,0.44226362
FBgn0035137,3L,361222,361722,+,501,10,3210,145,19.9600798,45.1713396,0.44187487
FBgn0086608,3R,4394009,4394509,-,501,11,1549,77,21.9560878,49.70949,0.44168805
FBgn0036742,3L,17633199,17633699,+,501,24,3553,386,47.9041916,108.640585,0.44094195
FBgn0038445,3R,16571265,16571765,+,501,36,644,105,71.8562874,163.043478,0.44071856
FBgn0037826,3R,10710998,10711498,-,501,1,661,3,1.99600798,4.53857791,0.43978709
FBgn0034802,2R,22936827,22937327,-,501,155,1509,1063,309.381238,704.440027,0.43918748
FBgn0037417,3R,6263726,6264226,+,501,2,2420,22,3.99201597,9.09090909,0.43912176
FBgn0002940,3R,19887956,19888456,-,501,9,952,39,17.9640719,40.9663866,0.4385076
FBgn0036565,3L,16090142,16090642,-,501,25,1766,201,49.9001996,113.816535,0.43842663
FBgn0015544,2R,24159134,24159634,+,501,19,1120,97,37.9241517,86.6071429,0.43788711
FBgn0000120,2L,18078019,18078519,+,501,3,2039,28,5.98802395,13.7322217,0.43605646
FBgn0029858,X,6291053,6291553,+,501,24,1875,206,47.9041916,109.866667,0.43602116
FBgn0087040,3L,9681018,9681518,+,501,20,1103,101,39.9201597,91.5684497,0.43595976
FBgn0003963,2L,475970,476470,+,501,31,63341,9012,61.8762475,142.277514,0.43489829
FBgn0034013,2R,15340222,15340722,+,501,33,26829,4069,65.8682635,151.664244,0.43430318
FBgn0033997,2R,15204404,15204904,+,501,30,681,94,59.8802395,138.032305,0.43381322
FBgn0266259,3R,30621656,30622156,-,501,2,2281,21,3.99201597,9.20648838,0.43360897
FBgn0038290,3R,15136754,15137254,-,501,8,867,32,15.9680639,36.9088812,0.43263473
FBgn0039626,3R,29038821,29039321,-,501,25,1014,117,49.9001996,115.384615,0.4324684
FBgn0052075,3L,11064691,11065191,-,501,13,1216,73,25.9481038,60.0328947,0.43223143
FBgn0262057,3L,20316940,20317440,+,501,14,1927,125,27.9441118,64.86767,0.43078643
FBgn0283433,X,20209353,20209853,-,501,2,3561,33,3.99201597,9.26705981,0.43077481
FBgn0264005,3R,17558680,17559180,+,501,2,9168,85,3.99201597,9.27137871,0.43057415
FBgn0016919,2L,21589173,21589673,-,501,3,10132,141,5.98802395,13.9163048,0.43028836
FBgn0032677,2L,18294590,18295090,+,501,1,1508,7,1.99600798,4.64190981,0.42999715
FBgn0014010,2L,2365023,2365523,-,501,65,5132,1552,129.740519,302.416212,0.42901311
FBgn0031052,X,19652055,19652555,+,501,22,6103,625,43.9121756,102.408651,0.42879361
FBgn0032369,2L,11648589,11649089,-,501,2,3221,30,3.99201597,9.31387768,0.42860945
FBgn0034543,2R,20670386,20670886,+,501,39,1860,338,77.8443114,181.72043,0.42837402
FBgn0013983,2R,18413349,18413849,-,501,178,2804,2326,355.289421,829.529244,0.42830247
FBgn0030665,X,15670779,15671279,-,501,1,2145,10,1.99600798,4.66200466,0.42814371
FBgn0023516,X,1868811,1869311,-,501,31,1230,178,61.8762475,144.715447,0.42757182
FBgn0051742,2L,17990168,17990668,+,501,2,534,5,3.99201597,9.36329588,0.42634731
FBgn0002715,2R,22121851,22122351,+,501,66,1466,454,131.736527,309.686221,0.42538711
FBgn0033199,2R,7655052,7655552,-,501,84,2678,1056,167.664671,394.324122,0.42519506
FBgn0037845,3R,10859563,10860063,-,501,17,612,49,33.9321357,80.0653595,0.42380545
FBgn0013307,2R,8004574,8005074,+,501,4,849,16,7.98403194,18.8457008,0.42365269
FBgn0266708,2R,15688735,15689235,-,501,22,598,62,43.9121756,103.67893,0.42354002
FBgn0040334,X,2619488,2619988,-,501,16,981,74,31.9361277,75.4332314,0.42336948
FBgn0029848,X,6219077,6219577,-,501,1,1060,5,1.99600798,4.71698113,0.42315369
FBgn0033697,2R,12190432,12190932,+,501,16,755,57,31.9361277,75.4966887,0.42301362
FBgn0034128,2R,16442961,16443461,+,501,1,635,3,1.99600798,4.72440945,0.42248836
FBgn0035019,2R,24531022,24531522,-,501,15,719,51,29.9401198,70.9318498,0.42209698
FBgn0031875,2L,6956758,6957258,+,501,15,1097,78,29.9401198,71.1030082,0.42108092
FBgn0086605,3R,4401777,4402277,-,501,71,2647,893,141.716567,337.363053,0.42007139
FBgn0027609,2L,4444430,4444930,-,501,36,811,139,71.8562874,171.393342,0.41924784
FBgn0035211,3L,1335109,1335609,-,501,156,1121,837,311.377246,746.654773,0.41702974
FBgn0025616,X,803220,803720,-,501,54,802,208,107.784431,259.351621,0.41559189
FBgn0266036,2L,991050,991550,-,501,2,2494,24,3.99201597,9.62309543,0.41483699
FBgn0027657,3R,15904393,15904893,-,501,79,6718,2559,157.684631,380.91694,0.41396067
FBgn0030979,X,19056661,19057161,+,501,7,9882,334,13.9720559,33.7988261,0.41338879
